90;114;246;164;land;false;mountain;1
91;252;75;244;land;false;plains;1
92;104;199;222;land;false;plains;1
93;141;198;221;land;false;plains;1
94;188;149;212;land;false;plains;1
95;176;182;220;land;false;plains;1
96;250;217;71;land;false;hills;1
97;126;224;183;land;true;hills;1
98;176;139;243;land;false;mountain;1
99;252;177;214;land;false;hills;1
100;251;247;171;land;false;plains;1
101;155;231;198;land;false;plains;1
102;185;213;188;land;false;hills;1
103;123;196;253;land;true;mountain;1
104;179;202;184;land;false;plains;1
105;131;212;174;land;false;hills;1
106;208;231;251;land;false;plains;1
107;179;199;187;land;false;hills;1
108;147;205;230;land;false;forest;1
109;160;152;250;land;false;plains;1
110;200;241;238;land;false;forest;1
111;191;241;122;land;false;plains;1
112;142;208;242;land;true;forest;1
113;197;247;163;land;false;hills;1
114;232;181;191;land;false;mountain;1
115;172;196;210;land;false;hills;1
116;193;203;126;land;false;plains;1
117;98;217;195;land;false;plains;1
118;198;223;199;land;false;plains;1
119;185;214;232;land;false;plains;1
120;149;127;235;land;false;hills;1
121;165;197;148;land;false;mountain;1
122;174;226;231;land;false;plains;1
123;205;212;113;land;false;hills;1
124;190;150;164;land;true;plains;1
125;140;197;241;land;false;plains;1
126;227;112;245;land;false;marsh;1
127;109;183;233;land;true;urban;1
128;92;252;234;land;false;mountain;1
129;108;235;227;land;false;plains;1
130;240;149;178;land;false;plains;1
131;139;216;239;land;false;plains;1
132;233;99;202;land;false;plains;1
133;91;218;254;land;true;forest;1
134;216;147;173;land;false;plains;1
135;249;243;9;land;false;plains;1
136;231;218;163;land;false;plains;1
137;152;137;253;land;true;plains;1
138;241;80;226;land;false;plains;1
139;168;157;208;land;false;plains;1
140;137;196;182;land;false;plains;1
141;101;251;176;land;true;plains;1
142;32;241;242;land;true;plains;1
143;119;241;203;land;false;plains;1
144;186;176;227;land;true;mountain;1
145;37;221;252;land;false;forest;1
146;238;77;217;land;false;mountain;1
147;197;151;254;land;true;plains;1
148;237;197;68;land;false;plains;1
149;196;250;193;land;false;mountain;1
150;167;128;214;land;false;plains;1
151;175;109;221;land;true;mountain;1
152;12;249;241;land;false;hills;1
153;237;220;247;land;false;forest;1
154;144;226;200;land;true;plains;1
155;254;222;96;land;false;hills;1
156;224;138;179;land;false;plains;1
157;148;153;200;land;false;plains;1
158;235;221;113;land;false;plains;1
159;141;172;217;land;false;plains;1
160;75;252;249;land;false;plains;1
161;196;229;163;land;true;plains;1
162;253;134;205;land;false;forest;1
163;192;224;237;land;false;hills;1
164;248;157;110;land;true;plains;1
165;133;228;174;land;false;plains;1
166;213;99;241;land;true;plains;1
167;253;233;127;land;false;hills;1
168;223;245;155;land;false;plains;1
169;233;208;160;land;true;plains;1
170;173;231;147;land;false;plains;1
171;215;222;69;land;false;hills;1
172;107;250;250;land;false;mountain;1
173;190;227;185;land;true;urban;1
174;55;221;244;land;false;plains;1
175;233;219;110;land;true;hills;1
176;250;145;243;land;true;plains;1
177;209;134;226;land;false;forest;1
178;213;109;221;land;false;hills;1
179;164;207;170;land;false;plains;1
180;143;250;158;land;false;plains;1
181;199;177;222;land;true;forest;1
182;145;133;236;land;false;mountain;1
183;208;193;115;land;false;hills;1
184;174;222;126;land;true;forest;1
185;238;174;249;land;false;plains;1
186;232;227;111;land;true;hills;1
187;196;140;205;land;false;mountain;1
188;212;209;165;land;false;forest;1
189;236;197;232;land;false;plains;1
190;222;145;193;land;true;hills;1
191;152;194;230;land;true;hills;1
192;171;191;253;land;false;plains;1
193;241;52;216;land;false;mountain;1
194;234;78;234;land;false;plains;1
195;178;179;251;land;false;plains;1
196;204;194;144;land;false;plains;1
197;151;203;253;land;false;plains;1
198;206;208;233;land;true;hills;1
199;211;125;189;land;true;plains;1
200;124;232;195;land;false;plains;1
201;193;175;235;land;false;forest;1
202;249;99;205;land;false;hills;1
203;208;249;88;land;false;plains;1
204;166;131;237;land;false;plains;1
205;222;241;222;land;false;hills;1
206;227;176;250;land;true;forest;1
207;216;101;254;land;false;hills;1
208;227;235;210;land;false;forest;1
209;144;170;244;land;false;forest;1
210;193;227;240;land;false;plains;1
211;224;184;172;land;false;plains;1
212;84;222;215;land;false;plains;1
213;87;217;208;land;false;plains;1
214;71;228;224;land;false;mountain;1
215;220;199;251;land;false;plains;1
216;248;147;129;land;false;hills;1
217;176;249;144;land;false;plains;1
218;242;220;129;land;false;plains;1
219;200;216;201;land;false;plains;1
220;223;138;178;land;false;plains;1
221;111;224;215;land;false;hills;1
222;250;238;131;land;false;plains;1
223;254;156;240;land;false;urban;1
224;210;215;177;land;false;plains;1
225;202;214;123;land;false;plains;1
226;168;198;189;land;false;hills;1
227;38;254;245;land;false;plains;1
228;150;240;163;land;false;plains;1
229;194;212;164;land;false;plains;1
230;250;205;48;land;false;plains;1
231;192;208;172;land;false;hills;1
232;212;235;112;land;false;forest;1
233;113;252;195;land;true;plains;1
234;247;212;76;land;false;plains;1
235;168;149;240;land;true;plains;1
236;210;136;160;land;false;urban;1
237;205;252;75;land;false;mountain;1
238;231;253;101;land;true;mountain;1
239;228;166;220;land;true;plains;1
240;243;206;162;land;false;mountain;1
241;248;151;194;land;false;plains;1
242;207;111;244;land;false;plains;1
243;201;161;179;land;false;plains;1
244;248;78;218;land;false;plains;1
245;254;200;252;land;false;forest;1
246;192;164;233;land;false;plains;1
247;186;146;196;land;false;plains;1
248;233;220;85;land;true;plains;1
249;159;254;203;land;true;plains;1
250;193;203;154;land;false;plains;1
251;140;128;241;land;false;plains;1
252;179;171;176;land;false;hills;1
253;200;190;224;land;false;plains;1
254;186;218;101;land;false;plains;1
255;198;160;249;land;false;hills;1
256;150;193;240;land;true;plains;1
257;232;238;170;land;false;hills;1
258;172;233;109;land;true;plains;1
259;161;244;233;land;false;plains;1
260;246;42;235;land;false;hills;1
261;231;191;203;land;true;mountain;1
262;223;133;210;land;true;plains;1
263;136;224;180;land;false;mountain;1
264;148;250;152;land;false;mountain;1
265;154;244;142;land;false;plains;1
266;202;240;151;land;false;mountain;1
267;178;213;119;land;false;mountain;1
268;129;218;232;land;true;plains;1
269;252;140;181;land;false;hills;1
270;254;205;60;land;false;plains;1
271;201;94;223;land;false;plains;1
272;58;235;210;land;false;plains;1
273;176;214;217;land;false;plains;1
274;251;236;137;land;false;hills;1
275;211;147;254;land;true;plains;1
276;188;252;237;land;true;plains;1
277;238;206;59;land;true;plains;1
278;164;246;239;land;false;plains;1
279;74;221;229;land;true;plains;1
280;92;220;241;land;false;plains;1
281;91;238;241;land;false;plains;1
282;209;158;234;land;false;mountain;1
283;232;38;247;land;false;plains;1
284;231;241;42;land;false;plains;1
285;132;239;220;land;false;plains;1
286;192;220;178;land;false;hills;1
287;242;248;156;land;false;plains;1
288;199;164;241;land;false;plains;1
289;200;140;186;land;false;plains;1
290;182;253;147;land;false;plains;1
291;210;134;235;land;false;plains;1
292;225;213;103;land;false;plains;1
293;146;254;215;land;false;plains;1
294;215;179;192;land;false;plains;1
295;165;207;247;land;false;plains;1
296;223;196;110;land;false;hills;1
297;52;243;209;land;false;mountain;1
298;244;122;225;land;true;plains;1
299;160;208;213;land;false;mountain;1
300;148;243;142;land;false;mountain;1
301;220;233;207;land;false;forest;1
302;200;149;156;land;true;plains;1
303;65;245;207;land;false;plains;1
304;225;199;218;land;false;plains;1
305;237;153;204;land;false;forest;1
306;46;254;252;land;true;plains;1
307;228;221;182;land;false;mountain;1
308;251;234;128;land;true;urban;1
309;213;251;191;land;false;plains;1
310;207;203;130;land;false;plains;1
311;169;181;208;land;true;hills;1
312;188;231;185;land;false;plains;1
313;218;174;216;land;true;plains;1
314;143;120;251;land;false;mountain;1
315;238;195;118;land;true;plains;1
316;116;155;254;land;false;plains;1
317;242;180;170;land;false;hills;1
318;245;151;233;land;true;hills;1
319;126;230;213;land;false;forest;1
320;178;223;115;land;false;plains;1
321;160;240;182;land;true;hills;1
322;250;157;166;land;false;plains;1
323;185;152;181;land;true;plains;1
324;74;238;214;land;false;plains;1
325;116;140;246;land;false;plains;1
326;242;235;142;land;false;plains;1
327;231;109;209;land;false;plains;1
328;216;180;201;land;false;plains;1
329;99;240;243;land;true;plains;1
330;188;123;197;land;true;mountain;1
331;112;183;247;land;false;plains;1
332;188;203;245;land;false;plains;1
333;86;162;254;land;true;plains;1
334;138;169;214;land;false;hills;1
335;214;225;168;land;false;hills;1
336;214;234;150;land;false;hills;1
337;238;190;251;land;false;mountain;1
338;170;254;135;land;false;hills;1
339;172;196;203;land;false;plains;1
340;63;247;232;land;false;mountain;1
341;249;146;225;land;false;plains;1
342;185;235;156;land;false;plains;1
343;152;214;169;land;false;plains;1
344;194;207;146;land;false;plains;1
345;181;252;87;land;false;plains;1
346;195;127;215;land;false;plains;1
347;254;207;150;land;false;plains;1
348;216;146;141;land;true;mountain;1
349;242;162;241;land;true;plains;1
350;216;129;198;land;false;plains;1
351;190;216;253;land;false;hills;1
352;174;173;246;land;false;plains;1
353;175;203;224;land;false;plains;1
354;150;177;231;land;false;plains;1
355;248;150;149;land;true;urban;1
356;215;117;212;land;false;plains;1
357;254;100;185;land;false;plains;1
358;239;121;172;land;false;hills;1
359;251;135;190;land;false;plains;1
360;245;236;124;land;true;plains;1
361;249;152;229;land;false;forest;1
362;95;190;240;land;false;urban;1
363;251;217;204;land;false;plains;1
364;235;203;222;land;false;hills;1
365;164;142;223;land;false;plains;1
366;247;221;123;land;false;hills;1
367;250;130;241;land;false;hills;1
368;184;254;80;land;true;plains;1
369;124;246;228;land;false;plains;1
370;157;241;133;land;false;plains;1
371;223;144;200;land;false;hills;1
372;202;244;158;land;false;mountain;1
373;247;217;135;land;false;hills;1
374;171;186;227;land;false;forest;1
375;205;176;131;land;false;plains;1
376;232;202;86;land;false;plains;1
377;239;218;177;land;false;plains;1
378;249;38;221;land;false;hills;1
379;177;226;208;land;false;plains;1
380;172;172;158;land;false;forest;1
381;208;138;191;land;true;plains;1
382;249;181;99;land;false;hills;1
383;250;150;105;land;false;hills;1
384;229;222;226;land;false;forest;1
385;233;93;245;land;false;hills;1
386;236;149;153;land;false;marsh;1
387;124;194;224;land;false;plains;1
388;174;217;239;land;false;plains;1
389;249;151;121;land;true;plains;1
390;213;122;241;land;false;plains;1
391;38;232;232;land;false;plains;1
392;131;222;149;land;false;plains;1
393;247;134;251;land;true;mountain;1
394;243;217;169;land;false;forest;1
395;209;159;191;land;false;hills;1
396;252;220;169;land;false;plains;1
397;250;145;164;land;true;plains;1
398;133;151;250;land;false;plains;1
399;250;118;244;land;false;plains;1
400;222;244;61;land;false;urban;1
401;64;248;203;land;false;hills;1
402;131;254;197;land;false;forest;1
403;135;224;196;land;false;plains;1
404;247;187;142;land;false;plains;1
405;162;195;223;land;false;plains;1
406;245;213;57;land;false;plains;1
407;239;116;195;land;false;plains;1
408;250;252;38;land;false;plains;1
409;220;188;244;land;true;plains;1
410;170;245;123;land;false;plains;1
411;192;211;116;land;false;plains;1
412;211;128;179;land;false;plains;1
413;231;235;125;land;false;plains;1
414;252;150;131;land;true;plains;1
415;243;163;164;land;true;mountain;1
416;218;220;103;land;false;hills;1
417;248;165;251;land;false;forest;1
418;77;247;191;land;false;plains;1
419;159;250;241;land;false;hills;1
420;154;172;204;land;false;hills;1
421;156;221;155;land;true;plains;1
422;226;186;194;land;false;plains;1
423;203;153;213;land;false;plains;1
424;248;234;121;land;true;urban;1
425;240;151;136;land;false;mountain;1
426;243;118;149;land;false;hills;1
427;176;238;185;land;false;plains;1
428;155;120;236;land;false;plains;1
429;244;92;180;land;false;plains;1
430;168;218;224;land;false;plains;1
431;232;136;254;land;false;mountain;1
432;193;134;185;land;false;forest;1
433;233;231;224;land;false;plains;1
434;184;218;189;land;false;forest;1
435;238;215;232;land;false;plains;1
436;231;213;128;land;false;urban;1
437;203;187;185;land;false;plains;1
438;163;181;174;land;false;forest;1
439;236;191;175;land;false;marsh;1
440;98;177;239;land;false;plains;1
441;244;184;94;land;false;plains;1
442;240;96;197;land;false;plains;1
443;209;190;219;land;false;plains;1
444;143;160;237;land;false;hills;1
445;99;245;180;land;false;plains;1
446;214;247;174;land;false;plains;1
447;212;224;127;land;false;plains;1
448;211;249;135;land;false;plains;1
449;167;188;220;land;false;plains;1
450;137;193;234;land;false;plains;1
451;235;201;69;land;false;hills;1
452;246;246;50;land;false;plains;1
453;208;238;185;land;false;plains;1
454;236;97;251;land;false;plains;1
455;216;179;126;land;false;plains;1
456;243;243;62;land;false;mountain;1
457;232;248;212;land;false;plains;1
458;211;213;156;land;false;plains;1
459;188;237;111;land;false;mountain;1
460;37;238;236;land;false;hills;1
461;227;36;241;land;false;plains;1
462;203;232;93;land;false;plains;1
463;229;196;84;land;false;mountain;1
464;220;203;232;land;false;mountain;1
465;148;215;233;land;false;plains;1
466;142;254;158;land;false;plains;1
467;127;243;197;land;false;plains;1
468;223;101;207;land;false;urban;1
469;190;223;150;land;false;urban;1
470;189;176;185;land;false;plains;1
471;164;239;186;land;false;plains;1
472;185;235;99;land;false;plains;1
473;236;53;248;land;false;mountain;1
474;171;212;192;land;false;plains;1
475;248;200;249;land;true;plains;1
476;242;123;214;land;true;plains;1
477;129;242;179;land;false;hills;1
478;75;231;234;land;false;forest;1
479;197;99;222;land;true;plains;1
480;177;196;196;land;false;plains;1
481;120;246;151;land;false;urban;1
482;96;219;239;land;false;plains;1
483;248;181;247;land;false;hills;1
484;240;238;95;land;false;hills;1
485;231;92;184;land;false;plains;1
486;252;181;241;land;false;plains;1
487;245;123;156;land;false;forest;1
488;232;193;244;land;false;plains;1
489;238;191;250;land;false;hills;1
490;179;231;129;land;false;plains;1
491;204;249;128;land;false;plains;1
492;244;159;230;land;false;plains;1
493;181;132;219;land;false;urban;1
494;228;49;244;land;false;urban;1
495;122;147;251;land;false;plains;1
496;214;236;111;land;false;plains;1
497;176;129;211;land;true;forest;1
498;221;211;155;land;false;hills;1
499;88;232;189;land;false;hills;1
500;202;85;225;land;false;plains;1
501;143;224;241;land;false;forest;1
502;55;245;251;land;false;hills;1
503;53;241;227;land;true;plains;1
504;243;212;129;land;true;plains;1
505;132;222;174;land;false;mountain;1
506;239;70;195;land;false;hills;1
507;228;181;124;land;false;plains;1
508;208;133;229;land;false;forest;1
509;251;155;103;land;false;plains;1
510;204;243;162;land;true;urban;1
511;149;205;189;land;true;forest;1
512;219;241;170;land;false;plains;1
513;242;183;212;land;false;plains;1
514;243;222;89;land;true;urban;1
515;243;220;110;land;false;mountain;1
516;202;156;215;land;true;plains;1
517;213;145;247;land;false;mountain;1
518;223;113;177;land;false;hills;1
519;215;130;208;land;false;plains;1
520;244;248;27;land;true;plains;1
521;41;237;226;land;false;plains;1
522;246;239;233;land;false;forest;1
523;222;193;117;land;false;mountain;1
524;188;235;210;land;false;hills;1
525;248;159;125;land;false;plains;1
526;238;186;82;land;true;forest;1
527;196;244;249;land;false;hills;1
528;250;167;144;land;false;plains;1
529;227;58;221;land;false;mountain;1
530;167;207;227;land;false;plains;1
531;220;56;254;land;false;plains;1
532;194;93;240;land;true;hills;1
533;243;118;248;land;false;plains;1
534;190;195;218;land;false;plains;1
535;11;247;251;land;true;hills;1
536;83;243;208;land;false;plains;1
537;193;184;200;land;false;plains;1
538;235;154;145;land;false;hills;1
539;249;113;157;land;true;urban;1
540;175;222;199;land;true;plains;1
541;34;252;249;land;true;plains;1
542;229;254;207;land;true;forest;1
543;228;222;96;land;true;mountain;1
544;164;248;221;land;false;plains;1
545;232;200;215;land;false;urban;1
546;225;171;155;land;false;mountain;1
547;142;155;222;land;false;hills;1
548;230;123;162;land;false;plains;1
549;249;86;234;land;false;forest;1
550;153;195;237;land;true;plains;1
551;190;181;215;land;false;urban;1
552;204;122;219;land;false;hills;1
553;245;175;217;land;false;plains;1
554;252;228;163;land;false;hills;1
555;247;193;116;land;false;plains;1
556;130;189;246;land;false;hills;1
557;248;194;207;land;false;plains;1
558;216;246;150;land;false;plains;1
559;162;227;187;land;true;mountain;1
560;134;209;225;land;false;plains;1
561;231;162;239;land;false;forest;1
562;129;157;218;land;false;plains;1
563;164;179;231;land;false;plains;1
564;249;249;64;land;false;plains;1
565;175;148;217;land;false;hills;1
566;103;207;199;land;false;plains;1
567;215;78;241;land;false;plains;1
568;93;240;251;land;false;plains;1
569;221;160;223;land;false;plains;1
570;168;154;187;land;false;hills;1
571;213;207;147;land;false;marsh;1
572;196;99;211;land;true;mountain;1
573;115;228;224;land;false;hills;1
574;186;208;180;land;true;plains;1
575;214;177;184;land;false;plains;1
576;183;243;141;land;true;plains;1
577;206;230;89;land;false;hills;1
578;222;112;177;land;false;hills;1
579;199;207;138;land;false;hills;1
580;175;172;241;land;false;hills;1
581;208;221;216;land;false;plains;1
582;126;246;138;land;false;plains;1
583;168;200;192;land;false;mountain;1
584;207;48;254;land;false;plains;1
585;232;191;144;land;false;plains;1
586;146;210;216;land;false;hills;1
587;158;167;205;land;false;urban;1
588;237;110;203;land;false;plains;1
589;177;102;227;land;false;plains;1
590;156;247;182;land;false;forest;1
591;104;254;218;land;false;marsh;1
592;131;235;154;land;false;hills;1
593;153;241;201;land;false;marsh;1
594;213;252;167;land;false;plains;1
595;241;126;201;land;false;plains;1
596;71;203;248;land;false;plains;1
597;229;231;178;land;false;plains;1
598;243;167;129;land;false;forest;1
599;199;204;105;land;false;plains;1
600;96;251;165;land;false;mountain;1
601;183;194;129;land;false;plains;1
602;61;244;235;land;false;plains;1
603;126;180;242;land;false;plains;1
604;254;54;248;land;true;hills;1
605;238;151;154;land;false;plains;1
606;168;182;171;land;false;plains;1
607;186;216;155;land;false;plains;1
608;202;108;206;land;false;plains;1
609;203;145;170;land;false;hills;1
610;204;98;224;land;false;plains;1
611;230;48;245;land;true;plains;1
612;219;224;161;land;false;mountain;1
613;154;147;208;land;false;plains;1
614;232;185;169;land;true;plains;1
615;246;186;149;land;false;plains;1
616;231;181;250;land;false;plains;1
617;188;111;226;land;true;plains;1
618;38;222;246;land;false;plains;1
619;233;134;231;land;true;plains;1
620;124;245;198;land;false;hills;1
621;201;246;218;land;true;plains;1
622;137;243;151;land;false;plains;1
623;210;185;151;land;false;plains;1
624;139;230;249;land;false;plains;1
625;250;223;155;land;false;hills;1
626;25;240;237;land;false;mountain;1
627;137;198;230;land;false;hills;1
628;157;240;188;land;false;plains;1
629;247;227;112;land;false;mountain;1
630;252;193;211;land;false;hills;1
631;247;143;145;land;false;plains;1
632;182;134;195;land;false;plains;1
633;248;183;177;land;true;hills;1
634;150;198;220;land;false;plains;1
635;206;236;179;land;false;plains;1
636;169;185;177;land;false;hills;1
637;225;61;246;land;false;plains;1
638;154;211;221;land;false;plains;1
639;243;126;174;land;false;plains;1
640;146;239;184;land;false;plains;1
641;180;131;254;land;false;plains;1
642;204;220;134;land;true;plains;1
643;134;250;189;land;false;hills;1
644;152;215;169;land;true;plains;1
645;215;232;154;land;false;plains;1
646;87;239;232;land;false;plains;1
647;254;235;246;land;true;plains;1
648;94;175;249;land;false;plains;1
649;230;244;188;land;false;plains;1
650;253;111;196;land;false;urban;1
651;254;231;202;land;false;plains;1
652;250;158;144;land;false;plains;1
653;186;215;140;land;false;plains;1
654;181;210;250;land;true;hills;1
655;188;180;168;land;false;plains;1
656;97;251;157;land;false;plains;1
657;119;227;177;land;false;mountain;1
658;235;234;204;land;true;urban;1
659;219;213;113;land;false;plains;1
660;230;217;165;land;false;plains;1
661;239;196;200;land;true;urban;1
662;243;196;166;land;false;plains;1
663;221;242;134;land;false;plains;1
664;240;42;247;land;false;plains;1
665;188;225;191;land;false;plains;1
666;126;229;225;land;false;hills;1
667;113;225;213;land;false;plains;1
668;93;250;226;land;false;plains;1
669;162;227;130;land;false;forest;1
670;48;222;237;land;true;plains;1
671;247;178;181;land;false;plains;1
672;213;209;121;land;false;plains;1
673;221;205;113;land;true;plains;1
674;170;174;249;land;false;mountain;1
675;169;196;184;land;false;plains;1
676;245;233;116;land;false;forest;1
677;248;148;221;land;false;hills;1
678;120;242;159;land;false;plains;1
679;132;167;205;land;false;plains;1
680;248;71;213;land;true;mountain;1
681;203;202;209;land;false;plains;1
682;30;233;238;land;false;plains;1
683;60;230;252;land;true;plains;1
684;238;236;228;land;true;hills;1
685;164;251;152;land;false;plains;1
686;144;243;149;land;false;plains;1
687;240;114;148;land;false;plains;1
688;234;67;244;land;false;mountain;1
689;223;199;119;land;true;plains;1
690;185;148;224;land;false;hills;1
691;248;138;179;land;false;hills;1
692;207;157;184;land;false;plains;1
693;97;237;222;land;true;hills;1
694;231;202;157;land;false;plains;1
695;235;214;57;land;false;plains;1
696;158;187;229;land;false;plains;1
697;164;159;204;land;false;plains;1
698;196;191;140;land;false;plains;1
699;198;223;197;land;false;plains;1
700;236;131;215;land;false;plains;1
701;159;241;134;land;false;plains;1
702;246;156;132;land;false;mountain;1
703;196;214;243;land;false;mountain;1
704;194;148;244;land;false;plains;1
705;142;245;196;land;false;plains;1
706;181;219;139;land;false;plains;1
707;249;208;183;land;true;plains;1
708;139;180;186;land;true;plains;1
709;127;159;253;land;false;hills;1
710;166;183;229;land;true;mountain;1
711;163;214;237;land;false;plains;1
712;195;72;249;land;false;plains;1
713;188;141;185;land;true;plains;1
714;238;195;186;land;false;forest;1
715;198;254;156;land;false;plains;1
716;129;254;165;land;false;plains;1
717;227;226;157;land;false;plains;1
718;178;83;244;land;false;plains;1
719;206;200;190;land;false;forest;1
720;112;193;253;land;false;hills;1
721;250;228;185;land;false;plains;1
722;209;247;46;land;false;plains;1
723;109;190;208;land;false;plains;1
724;207;212;214;land;true;plains;1
725;134;237;195;land;false;mountain;1
726;208;216;123;land;true;mountain;1
727;206;136;197;land;false;forest;1
728;195;163;208;land;false;plains;1
729;180;197;138;land;false;plains;1
730;45;238;247;land;false;forest;1
731;181;230;252;land;false;plains;1
732;248;239;252;land;false;plains;1
733;186;195;178;land;false;plains;1
734;237;219;186;land;false;forest;1
735;139;209;183;land;false;plains;1
736;175;196;220;land;false;hills;1
737;124;184;213;land;false;plains;1
738;242;202;89;land;false;hills;1
739;233;64;241;land;false;plains;1
740;200;225;195;land;true;plains;1
741;129;232;155;land;false;hills;1
742;252;92;239;land;false;plains;1
743;190;236;123;land;true;plains;1
744;77;233;237;land;true;hills;1
745;165;244;102;land;false;forest;1
746;111;206;254;land;false;plains;1
747;205;72;226;land;true;mountain;1
748;70;245;215;land;false;plains;1
749;179;240;109;land;false;plains;1
750;242;221;60;land;false;plains;1
751;168;154;203;land;false;plains;1
752;163;235;216;land;true;plains;1
753;210;76;254;land;false;mountain;1
754;229;114;215;land;false;plains;1
755;242;226;183;land;true;urban;1
756;238;235;86;land;false;plains;1
757;55;226;231;land;true;mountain;1
758;163;249;173;land;false;plains;1
759;237;201;163;land;false;urban;1
760;190;157;246;land;false;plains;1
761;189;203;211;land;false;mountain;1
762;254;109;150;land;false;plains;1
763;138;226;188;land;false;plains;1
764;223;112;227;land;false;mountain;1
765;224;187;166;land;false;plains;1
766;203;207;171;land;false;plains;1
767;210;181;236;land;false;plains;1
768;205;139;217;land;false;plains;1
769;216;184;243;land;false;hills;1
770;126;226;169;land;false;forest;1
771;171;252;107;land;false;plains;1
772;231;117;195;land;false;plains;1
773;225;149;188;land;false;hills;1
774;242;228;235;land;false;plains;1
775;113;240;254;land;false;hills;1
776;155;150;204;land;true;plains;1
777;225;193;95;land;false;plains;1
778;100;200;241;land;true;plains;1
779;106;242;179;land;false;forest;1
780;225;250;213;land;false;urban;1
781;189;138;201;land;false;plains;1
782;232;248;218;land;true;plains;1
783;205;191;145;land;true;plains;1
784;107;233;180;land;false;forest;1
785;127;205;230;land;true;plains;1
786;164;179;211;land;false;forest;1
787;243;157;210;land;false;plains;1
788;185;193;210;land;false;urban;1
789;209;247;201;land;false;plains;1
790;39;248;220;land;false;forest;1
791;189;158;229;land;false;plains;1
792;109;249;159;land;false;hills;1
793;79;208;226;land;false;plains;1
794;234;226;51;land;false;forest;1
795;204;191;123;land;false;plains;1
796;152;155;251;land;true;plains;1
797;226;191;223;land;true;hills;1
798;247;64;219;land;false;plains;1
799;163;237;232;land;false;plains;1
800;60;231;219;land;false;forest;1
801;231;81;203;land;false;plains;1
802;243;171;231;land;false;hills;1
803;234;254;242;land;false;hills;1
804;115;219;254;land;true;hills;1
805;177;168;159;land;true;hills;1
806;52;251;230;land;true;plains;1
807;162;189;247;land;false;forest;1
808;105;170;245;land;false;forest;1
809;238;26;248;land;false;hills;1
810;253;217;161;land;false;plains;1
811;252;68;218;land;false;plains;1
812;139;233;253;land;false;plains;1
813;163;181;232;land;false;hills;1
814;172;183;160;land;false;plains;1
815;101;216;186;land;false;plains;1
816;157;142;208;land;false;forest;1
817;225;203;120;land;false;plains;1
