4;supply_node;1585.00;10.50;1711.00;0.90;0
4;supply_node;1564.00;9.78;1746.00;1.55;0
4;supply_node;1591.00;9.73;1749.00;3.21;0
4;supply_node;1582.00;11.50;1690.00;5.53;0
4;supply_node;1564.00;10.55;1732.00;1.73;0
4;supply_node;1603.00;10.15;1748.00;4.08;0
4;supply_node;1582.00;10.50;1738.00;1.45;0
4;supply_node;1599.00;10.90;1731.00;2.15;0
4;supply_node;1573.00;11.50;1726.00;2.45;0
4;supply_node;1587.00;10.35;1727.00;5.03;0
4;supply_node;1603.00;10.95;1711.00;1.23;0
4;supply_node;1601.00;11.80;1693.00;5.57;0
4;naval_base;1578.00;9.70;1757.00;-4.03;10606
4;naval_base;1585.00;9.50;1757.00;-3.36;10606
4;naval_base;1579.00;9.70;1755.00;-3.61;10606
4;naval_base;1602.00;9.70;1752.00;-3.79;10606
4;bunker;1576.00;12.20;1716.00;2.29;0
4;bunker;1585.00;9.70;1750.00;6.11;0
4;bunker;1592.00;10.00;1712.00;2.05;0
4;bunker;1573.00;9.70;1749.00;4.18;0
4;bunker;1590.00;9.70;1754.00;6.21;0
4;bunker;1582.00;11.35;1685.00;3.74;0
4;bunker;1562.00;9.70;1731.00;4.35;0
4;bunker;1600.00;10.73;1746.00;2.26;0
4;bunker;1584.00;10.50;1741.00;0.71;0
4;bunker;1595.00;10.90;1729.00;4.93;0
4;bunker;1573.00;11.80;1721.00;6.04;0
4;bunker;1590.00;11.20;1733.00;2.43;0
4;bunker;1608.00;10.50;1714.00;0.78;0
4;bunker;1611.00;11.20;1698.00;3.45;0
4;coastal_bunker;1582.00;9.70;1760.00;-4.03;0
4;coastal_bunker;1590.00;9.70;1758.00;-3.36;0
4;coastal_bunker;1583.00;9.70;1756.00;-3.61;0
4;coastal_bunker;1610.00;9.70;1752.00;-3.79;0
41;arms_factory;2348.00;11.20;521.00;5.72;0
41;arms_factory;2317.00;9.70;531.00;0.65;0
41;arms_factory;2319.00;9.70;512.00;4.77;0
41;arms_factory;2302.00;9.70;502.00;0.04;0
41;arms_factory;2329.00;9.70;483.00;4.17;0
41;arms_factory;2309.00;9.70;543.00;5.37;0
41;industrial_complex;2358.00;12.10;508.00;3.21;0
41;industrial_complex;2333.00;9.70;497.00;6.23;0
41;industrial_complex;2304.00;9.70;517.00;1.16;0
41;industrial_complex;2324.00;9.70;527.00;5.28;0
41;industrial_complex;2355.00;12.60;514.00;0.55;0
41;industrial_complex;2314.00;9.70;488.00;3.22;0
41;air_base;2305.00;9.70;525.00;5.88;0
41;supply_node;2340.00;9.70;529.00;2.80;0
41;supply_node;2336.00;9.70;500.00;0.55;0
41;supply_node;2300.00;9.70;506.00;3.49;0
41;supply_node;2350.00;11.90;513.00;4.97;0
41;supply_node;2326.00;9.70;520.00;2.73;0
41;supply_node;2324.00;9.70;542.00;4.20;0
41;supply_node;2309.00;9.70;525.00;0.86;0
41;supply_node;2310.00;9.70;508.00;4.90;0
41;supply_node;2324.00;9.70;506.00;0.09;0
41;supply_node;2310.00;9.70;494.00;3.03;0
41;supply_node;2324.00;9.70;490.00;5.62;0
41;naval_base;2308.00;9.50;542.00;-2.72;10114
41;naval_base;2321.00;9.50;547.00;-2.36;10114
41;naval_base;2294.00;9.50;524.00;-2.50;11303
41;bunker;2321.00;9.70;540.00;1.83;0
41;bunker;2342.00;9.70;526.00;5.95;0
41;bunker;2307.00;9.70;496.00;2.68;0
41;bunker;2340.00;9.70;509.00;3.90;0
41;bunker;2323.00;9.70;503.00;1.73;0
41;bunker;2321.00;9.70;493.00;4.40;0
41;bunker;2300.00;9.70;498.00;5.96;0
41;bunker;2326.00;9.70;530.00;2.34;0
41;bunker;2352.00;12.10;519.00;0.18;0
41;bunker;2307.00;9.70;526.00;1.39;0
41;bunker;2312.00;9.70;504.00;4.40;0
41;coastal_bunker;2302.00;9.50;526.00;-2.72;0
41;coastal_bunker;2324.00;9.50;554.00;-2.36;0
41;coastal_bunker;2299.00;9.50;497.00;-2.50;0
41;dockyard;2298.00;9.70;519.00;-2.50;0
41;radar_station;2330.00;9.70;518.00;1.58;0
48;arms_factory;2371.00;9.80;538.00;4.33;0
48;arms_factory;2356.00;10.90;535.00;0.71;0
48;arms_factory;2343.00;9.70;543.00;3.73;0
48;arms_factory;2353.00;9.70;569.00;0.11;0
48;arms_factory;2372.00;11.05;545.00;2.78;0
48;arms_factory;2333.00;9.70;559.00;5.44;0
48;industrial_complex;2355.00;9.70;557.00;2.17;0
48;industrial_complex;2358.00;10.90;536.00;4.84;0
48;industrial_complex;2379.00;9.88;536.00;1.23;0
48;industrial_complex;2336.00;9.70;551.00;2.78;0
48;industrial_complex;2368.00;9.80;546.00;0.62;0
48;industrial_complex;2371.00;9.70;554.00;1.83;0
48;air_base;2356.00;10.03;558.00;5.95;0
48;supply_node;2351.00;9.70;555.00;3.68;0
48;supply_node;2354.00;9.75;532.00;0.33;0
48;supply_node;2336.00;9.70;560.00;1.81;0
48;supply_node;2352.00;9.70;569.00;5.85;0
48;supply_node;2364.00;9.80;562.00;1.04;0
48;supply_node;2371.00;9.70;554.00;3.98;0
48;supply_node;2341.00;9.70;547.00;1.74;0
48;supply_node;2364.00;10.90;543.00;3.22;0
48;supply_node;2380.00;9.70;535.00;6.15;0
48;naval_base;2355.00;9.50;575.00;-2.76;11318
48;naval_base;2331.00;9.50;563.00;-1.95;10114
48;bunker;2347.00;9.70;565.00;0.18;0
48;bunker;2340.00;9.70;552.00;2.85;0
48;bunker;2355.00;10.98;539.00;0.69;0
48;bunker;2360.00;9.80;565.00;1.90;0
48;bunker;2386.00;10.20;539.00;4.91;0
48;bunker;2366.00;9.90;547.00;1.29;0
48;bunker;2336.00;9.70;559.00;3.96;0
48;bunker;2370.00;9.75;550.00;0.34;0
48;bunker;2359.00;9.70;556.00;3.36;0
48;coastal_bunker;2331.00;9.50;562.00;-1.95;0
48;coastal_bunker;2346.00;9.50;573.00;-2.76;0
48;dockyard;2339.00;9.70;569.00;-3.36;0
48;radar_station;2358.00;10.20;548.00;4.40;0
57;arms_factory;2376.00;9.70;518.00;0.18;0
57;arms_factory;2404.00;9.70;543.00;1.39;0
57;arms_factory;2407.00;10.20;508.00;4.40;0
57;arms_factory;2389.00;9.90;515.00;0.79;0
57;arms_factory;2372.00;10.20;514.00;4.91;0
57;arms_factory;2407.00;10.35;534.00;0.18;0
57;industrial_complex;2397.00;9.75;539.00;2.85;0
57;industrial_complex;2406.00;9.80;518.00;0.69;0
57;industrial_complex;2391.00;10.15;528.00;1.90;0
57;industrial_complex;2365.00;10.43;532.00;4.91;0
57;industrial_complex;2396.00;9.73;533.00;1.29;0
57;industrial_complex;2403.00;10.50;513.00;3.96;0
57;air_base;2398.00;10.70;523.00;0.34;0
57;supply_node;2396.00;9.85;538.00;4.17;0
57;supply_node;2406.00;10.50;512.00;0.82;0
57;supply_node;2392.00;10.35;520.00;2.30;0
57;supply_node;2373.00;9.70;519.00;0.06;0
57;supply_node;2408.00;9.90;535.00;2.99;0
57;bunker;2406.00;10.50;534.00;4.47;0
57;bunker;2401.00;10.50;523.00;0.85;0
57;bunker;2406.00;10.35;511.00;3.87;0
57;bunker;2369.00;9.95;523.00;5.08;0
57;bunker;2394.00;9.70;534.00;2.92;0
57;radar_station;2390.00;10.50;527.00;1.01;0
62;arms_factory;2427.00;10.35;547.00;5.58;0
62;arms_factory;2432.00;9.75;544.00;0.86;0
62;arms_factory;2422.00;10.35;545.00;3.52;0
62;arms_factory;2431.00;9.75;542.00;1.36;0
62;arms_factory;2425.00;10.03;540.00;4.03;0
62;arms_factory;2428.00;10.10;540.00;5.59;0
62;industrial_complex;2428.00;9.70;537.00;3.42;0
62;industrial_complex;2430.00;9.80;541.00;4.64;0
62;industrial_complex;2414.00;9.80;525.00;2.48;0
62;industrial_complex;2412.00;10.20;523.00;4.03;0
62;industrial_complex;2422.00;9.70;536.00;0.41;0
62;industrial_complex;2432.00;10.10;521.00;3.08;0
62;air_base;2430.00;9.75;523.00;0.92;0
62;supply_node;2427.00;10.78;543.00;3.48;0
62;supply_node;2416.00;10.35;544.00;6.07;0
62;supply_node;2440.00;10.30;540.00;2.72;0
62;supply_node;2427.00;10.50;530.00;5.65;0
62;supply_node;2425.00;9.70;517.00;1.95;0
62;bunker;2433.00;10.50;518.00;3.59;0
62;bunker;2432.00;10.12;534.00;1.43;0
62;bunker;2417.00;10.90;548.00;1.53;0
62;bunker;2427.00;10.00;549.00;5.65;0
62;bunker;2441.00;10.35;536.00;2.04;0
62;radar_station;2428.00;10.25;532.00;0.32;0
75;arms_factory;2425.00;10.18;571.00;3.15;0
75;arms_factory;2436.00;11.12;560.00;6.16;0
75;arms_factory;2448.00;10.50;580.00;1.09;0
75;arms_factory;2439.00;10.50;583.00;5.22;0
75;arms_factory;2442.00;10.90;560.00;0.49;0
75;arms_factory;2439.00;10.70;604.00;4.61;0
75;industrial_complex;2411.00;9.70;587.00;5.82;0
75;industrial_complex;2436.00;9.75;611.00;3.66;0
75;industrial_complex;2425.00;10.20;580.00;5.22;0
75;industrial_complex;2425.00;10.10;568.00;1.60;0
75;industrial_complex;2435.00;11.20;560.00;5.72;0
75;industrial_complex;2412.00;9.70;582.00;2.10;0
75;air_base;2437.00;10.90;583.00;3.66;0
75;supply_node;2420.00;9.70;605.00;1.28;0
75;supply_node;2396.00;9.70;587.00;3.86;0
75;supply_node;2421.00;10.20;575.00;0.51;0
75;supply_node;2432.00;11.20;562.00;3.44;0
75;supply_node;2439.00;11.05;594.00;6.03;0
75;supply_node;2416.00;9.88;556.00;2.68;0
75;supply_node;2434.00;9.73;610.00;4.16;0
75;supply_node;2410.00;9.70;589.00;1.92;0
75;supply_node;2405.00;9.70;600.00;4.86;0
75;supply_node;2426.00;9.80;589.00;0.05;0
75;supply_node;2445.00;10.50;582.00;2.98;0
75;supply_node;2435.00;11.05;578.00;5.57;0
75;supply_node;2409.00;9.70;577.00;2.22;0
75;supply_node;2441.00;10.90;553.00;5.16;0
75;bunker;2434.00;10.90;567.00;1.07;0
75;bunker;2412.00;9.70;592.00;2.27;0
75;bunker;2421.00;9.75;607.00;0.11;0
75;bunker;2431.00;11.20;574.00;2.78;0
75;bunker;2440.00;10.70;585.00;4.34;0
75;bunker;2446.00;10.50;591.00;2.17;0
75;bunker;2403.00;9.70;600.00;4.84;0
75;bunker;2433.00;10.70;592.00;0.12;0
75;bunker;2428.00;9.70;610.00;2.78;0
75;bunker;2411.00;9.98;572.00;0.62;0
75;bunker;2421.00;10.35;579.00;1.83;0
75;bunker;2402.00;9.70;586.00;4.85;0
75;bunker;2423.00;11.20;560.00;1.23;0
75;bunker;2445.00;10.45;552.00;5.35;0
75;radar_station;2421.00;10.00;584.00;1.95;0
26;arms_factory;1821.00;9.70;164.00;4.03;0
26;arms_factory;1836.00;9.70;158.00;0.41;0
26;arms_factory;1817.00;9.80;216.00;3.08;0
26;arms_factory;1807.00;9.75;198.00;0.92;0
26;arms_factory;1826.00;11.70;191.00;1.02;0
26;arms_factory;1825.00;9.70;147.00;5.15;0
26;industrial_complex;1810.00;9.70;165.00;2.98;0
26;industrial_complex;1830.00;9.70;165.00;4.54;0
26;industrial_complex;1819.00;9.70;217.00;0.92;0
26;industrial_complex;1836.00;9.75;152.00;3.59;0
26;industrial_complex;1838.00;10.43;191.00;1.43;0
26;industrial_complex;1838.00;9.70;137.00;1.53;0
26;air_base;1825.00;9.70;146.00;5.65;0
26;supply_node;1833.00;10.20;172.00;2.26;0
26;supply_node;1847.00;10.00;193.00;0.02;0
26;supply_node;1822.00;9.70;143.00;1.50;0
26;supply_node;1810.00;9.80;196.00;4.44;0
26;supply_node;1841.00;9.70;157.00;2.19;0
26;supply_node;1812.00;9.80;177.00;3.67;0
26;supply_node;1850.00;9.80;146.00;0.32;0
26;supply_node;1816.00;9.75;213.00;2.91;0
26;supply_node;1816.00;9.70;161.00;5.84;0
26;supply_node;1828.00;11.50;191.00;2.49;0
26;supply_node;1826.00;10.53;206.00;5.08;0
26;supply_node;1852.00;9.70;178.00;1.73;0
26;supply_node;1837.00;9.80;144.00;3.21;0
26;supply_node;1826.00;9.80;130.00;0.97;0
26;naval_base;1849.00;9.70;141.00;1.57;11551
26;naval_base;1856.00;9.50;174.00;1.19;11551
26;naval_base;1815.00;9.50;148.00;-1.25;10302
26;naval_base;1845.00;9.70;162.00;-4.42;11551
26;naval_base;1835.00;9.50;135.00;0.36;8986
26;naval_base;1806.00;9.70;210.00;-2.86;9073
26;naval_base;1808.00;9.50;160.00;-1.17;10302
26;naval_base;1860.00;9.70;191.00;1.43;11551
26;naval_base;1822.00;9.50;126.00;0.24;8986
26;naval_base;1846.00;9.70;165.00;1.02;11551
26;naval_base;1821.00;9.80;221.00;-2.68;9073
26;bunker;1809.00;9.80;174.00;0.55;0
26;bunker;1851.00;9.70;173.00;4.68;0
26;bunker;1831.00;9.70;130.00;5.89;0
26;bunker;1821.00;10.20;208.00;2.62;0
26;bunker;1809.00;9.73;199.00;5.28;0
26;bunker;1849.00;9.75;151.00;1.67;0
26;bunker;1821.00;9.70;165.00;4.33;0
26;bunker;1841.00;9.80;148.00;1.07;0
26;bunker;1819.00;11.40;193.00;2.27;0
26;bunker;1826.00;9.80;140.00;0.11;0
26;bunker;1841.00;9.70;169.00;2.78;0
26;bunker;1846.00;10.20;193.00;4.34;0
26;bunker;1832.00;9.70;159.00;2.17;0
26;bunker;1822.00;9.70;215.00;4.84;0
26;coastal_bunker;1849.00;9.50;135.00;-0.18;0
26;coastal_bunker;1863.00;9.50;177.00;1.19;0
26;coastal_bunker;1824.00;9.50;126.00;0.24;0
26;coastal_bunker;1816.00;9.50;147.00;-1.25;0
26;coastal_bunker;1853.00;9.70;158.00;-4.42;0
26;coastal_bunker;1842.00;9.50;135.00;0.36;0
26;coastal_bunker;1817.00;9.70;218.00;-2.68;0
26;coastal_bunker;1805.00;9.50;163.00;-1.17;0
26;coastal_bunker;1806.00;9.70;210.00;-2.86;0
26;coastal_bunker;1862.00;9.70;188.00;1.43;0
26;coastal_bunker;1845.00;9.70;163.00;1.02;0
26;dockyard;1841.00;9.50;136.00;0.36;0
26;radar_station;1834.00;10.00;171.00;3.36;0
3;supply_node;2328.00;9.70;1989.00;5.84;0
3;supply_node;2327.00;10.90;1969.00;0.01;0
3;supply_node;2314.00;9.70;1988.00;5.71;0
3;supply_node;2319.00;9.70;1980.00;0.97;0
3;supply_node;2340.00;9.70;1986.00;5.35;0
3;supply_node;2334.00;9.80;1979.00;1.19;0
3;supply_node;2310.00;9.70;1976.00;5.54;0
3;naval_base;2334.00;9.70;1992.00;-4.12;9029
3;naval_base;2321.00;9.50;1994.00;-3.68;10743
3;naval_base;2343.00;9.70;1985.00;-3.93;9029
3;naval_base;2350.00;9.70;1981.00;-4.59;9029
3;bunker;2327.00;9.70;1991.00;0.13;0
3;bunker;2330.00;10.98;1968.00;3.46;0
3;bunker;2308.00;9.70;1987.00;3.32;0
3;bunker;2324.00;9.70;1982.00;4.59;0
3;bunker;2337.00;9.70;1988.00;1.12;0
3;bunker;2329.00;9.75;1983.00;3.19;0
3;bunker;2308.00;9.70;1975.00;0.68;0
3;coastal_bunker;2329.00;9.70;1992.00;-2.90;0
3;coastal_bunker;2318.00;9.70;1993.00;-3.68;0
3;coastal_bunker;2347.00;9.70;1983.00;-3.93;0
3;coastal_bunker;2350.00;9.70;1981.00;-4.59;0
6;arms_factory;2128.00;9.70;199.00;1.73;0
6;arms_factory;2171.00;9.70;221.00;4.40;0
6;arms_factory;2130.00;10.20;212.00;5.96;0
6;arms_factory;2153.00;9.70;211.00;2.34;0
6;arms_factory;2133.00;10.90;228.00;0.18;0
6;arms_factory;2165.00;9.75;223.00;1.39;0
6;industrial_complex;2093.00;10.28;232.00;4.40;0
6;industrial_complex;2113.00;10.20;227.00;0.79;0
6;industrial_complex;2133.00;10.00;212.00;4.91;0
6;industrial_complex;2103.00;9.70;207.00;0.18;0
6;industrial_complex;2142.00;10.20;221.00;2.85;0
6;industrial_complex;2127.00;9.70;185.00;0.69;0
6;air_base;2093.00;9.70;224.00;1.90;0
6;supply_node;2146.00;9.70;204.00;5.69;0
6;supply_node;2117.00;9.75;210.00;2.00;0
6;supply_node;2117.00;9.80;192.00;4.93;0
6;supply_node;2138.00;9.95;187.00;1.58;0
6;supply_node;2095.00;9.70;225.00;4.17;0
6;supply_node;2077.00;9.70;215.00;0.82;0
6;supply_node;2134.00;10.50;220.00;2.30;0
6;supply_node;2100.00;9.75;210.00;0.06;0
6;supply_node;2158.00;10.05;218.00;2.99;0
6;supply_node;2112.00;10.00;226.00;4.47;0
6;supply_node;2172.00;10.28;227.00;2.23;0
6;supply_node;2131.00;9.70;203.00;3.71;0
6;naval_base;2135.00;9.50;177.00;0.98;10305
6;naval_base;2114.00;9.53;186.00;-0.93;11904
6;naval_base;2071.00;9.50;210.00;0.00;10244
6;naval_base;2159.00;9.73;212.00;0.79;10225
6;naval_base;2149.00;9.70;195.00;0.79;10305
6;naval_base;2176.00;9.70;219.00;0.69;10225
6;naval_base;2102.00;9.50;205.00;-0.59;10244
6;naval_base;2090.00;9.50;213.00;-0.32;10244
6;bunker;2110.00;9.70;195.00;3.42;0
6;bunker;2117.00;9.75;210.00;4.64;0
6;bunker;2144.00;9.80;201.00;2.48;0
6;bunker;2091.00;9.70;225.00;4.03;0
6;bunker;2175.00;10.50;230.00;0.41;0
6;bunker;2120.00;10.50;229.00;3.08;0
6;bunker;2142.00;10.28;222.00;0.92;0
6;bunker;2098.00;9.80;212.00;1.02;0
6;bunker;2073.00;9.70;216.00;5.15;0
6;bunker;2134.00;9.70;192.00;2.98;0
6;bunker;2140.00;9.73;203.00;4.54;0
6;bunker;2159.00;10.20;220.00;0.92;0
6;coastal_bunker;2104.00;9.50;202.00;-0.93;0
6;coastal_bunker;2096.00;9.65;210.00;-0.59;0
6;coastal_bunker;2132.00;9.50;181.00;-1.01;0
6;coastal_bunker;2068.00;9.50;213.00;0.00;0
6;coastal_bunker;2166.00;9.50;214.00;0.79;0
6;coastal_bunker;2173.00;9.50;219.00;0.69;0
6;coastal_bunker;2152.00;9.70;202.00;0.79;0
6;coastal_bunker;2090.00;9.50;213.00;-0.32;0
6;dockyard;2161.00;9.50;213.00;0.79;0
6;radar_station;2123.00;9.80;208.00;5.08;0
7;arms_factory;2183.00;9.70;257.00;5.96;0
7;arms_factory;2176.00;9.70;265.00;2.34;0
7;arms_factory;2179.00;9.75;263.00;0.18;0
7;arms_factory;2164.00;9.70;248.00;1.39;0
7;arms_factory;2173.00;9.70;254.00;4.40;0
7;arms_factory;2180.00;10.00;231.00;0.79;0
7;industrial_complex;2182.00;9.73;258.00;4.91;0
7;industrial_complex;2178.00;9.70;262.00;0.18;0
7;industrial_complex;2175.00;9.70;261.00;2.85;0
7;industrial_complex;2167.00;9.73;249.00;0.69;0
7;industrial_complex;2182.00;9.70;235.00;1.90;0
7;industrial_complex;2179.00;9.70;260.00;4.91;0
7;air_base;2171.00;9.80;257.00;1.29;0
7;supply_node;2178.00;9.75;234.00;4.93;0
7;supply_node;2177.00;9.70;259.00;1.58;0
7;supply_node;2168.00;9.70;246.00;4.17;0
7;naval_base;2178.00;9.70;238.00;-4.12;10326
7;naval_base;2172.00;9.70;244.00;1.33;10326
7;naval_base;2185.00;9.70;259.00;1.37;10326
7;bunker;2179.00;9.80;265.00;0.35;0
7;bunker;2178.00;9.75;234.00;4.47;0
7;bunker;2169.00;9.70;250.00;0.85;0
7;coastal_bunker;2184.00;9.70;232.00;1.19;0
7;coastal_bunker;2181.00;9.50;255.00;1.37;0
7;coastal_bunker;2172.00;9.70;250.00;1.33;0
7;dockyard;2176.00;9.50;256.00;1.37;0
8;arms_factory;2141.00;9.70;253.00;0.18;0
8;arms_factory;2089.00;10.00;248.00;1.39;0
8;arms_factory;2153.00;10.28;228.00;4.40;0
8;arms_factory;2080.00;10.70;245.00;0.79;0
8;arms_factory;2145.00;10.50;225.00;4.91;0
8;arms_factory;2096.00;11.80;252.00;0.18;0
8;industrial_complex;2112.00;13.80;272.00;2.85;0
8;industrial_complex;2131.00;10.35;242.00;0.69;0
8;industrial_complex;2157.00;9.73;244.00;1.90;0
8;industrial_complex;2145.00;9.70;252.00;4.91;0
8;industrial_complex;2161.00;9.70;241.00;1.29;0
8;industrial_complex;2131.00;10.10;251.00;3.96;0
8;air_base;2160.00;9.75;258.00;0.34;0
8;supply_node;2117.00;10.60;241.00;4.17;0
8;supply_node;2158.00;9.70;248.00;0.82;0
8;supply_node;2134.00;10.20;270.00;2.30;0
8;supply_node;2112.00;13.30;263.00;0.06;0
8;supply_node;2150.00;10.43;232.00;2.99;0
8;supply_node;2098.00;11.60;248.00;4.47;0
8;supply_node;2130.00;10.90;255.00;2.23;0
8;supply_node;2144.00;9.70;262.00;3.71;0
8;supply_node;2084.00;10.18;243.00;0.36;0
8;supply_node;2136.00;9.75;240.00;4.40;0
8;bunker;2151.00;10.70;229.00;5.58;0
8;bunker;2142.00;9.80;243.00;0.86;0
8;bunker;2129.00;10.20;247.00;3.52;0
8;bunker;2114.00;10.50;246.00;1.36;0
8;bunker;2136.00;10.20;268.00;4.03;0
8;bunker;2102.00;11.35;242.00;5.59;0
8;bunker;2120.00;11.50;269.00;3.42;0
8;bunker;2141.00;9.70;263.00;4.64;0
8;bunker;2083.00;11.40;249.00;2.48;0
8;bunker;2156.00;9.90;252.00;4.03;0
8;radar_station;2122.00;10.35;250.00;2.72;0
9;arms_factory;2162.60;9.70;281.13;4.40;0
9;arms_factory;2168.72;9.70;277.17;0.79;0
9;arms_factory;2167.23;9.70;284.73;4.91;0
9;arms_factory;2168.57;9.70;287.60;0.18;0
9;arms_factory;2167.32;9.70;302.31;2.85;0
9;arms_factory;2195.97;9.70;298.00;0.69;0
9;industrial_complex;2159.65;9.70;280.74;1.90;0
9;industrial_complex;2165.46;9.70;277.74;4.91;0
9;industrial_complex;2166.98;9.70;278.92;1.29;0
9;industrial_complex;2194.29;9.70;298.20;3.96;0
9;industrial_complex;2161.35;9.70;278.83;0.34;0
9;industrial_complex;2168.58;9.70;285.28;3.36;0
9;air_base;2149.97;9.80;278.84;4.57;0
9;supply_node;2167.00;10.70;325.00;2.30;0
9;supply_node;2150.00;9.70;294.00;0.06;0
9;supply_node;2176.00;10.00;293.00;2.99;0
9;supply_node;2160.00;9.80;272.00;4.47;0
9;supply_node;2190.00;9.75;298.00;2.23;0
9;supply_node;2176.00;11.20;310.00;3.71;0
9;supply_node;2152.00;11.80;312.00;0.36;0
9;supply_node;2155.00;10.35;336.00;4.40;0
9;supply_node;2192.00;9.70;311.00;5.88;0
9;supply_node;2166.00;9.70;305.00;2.53;0
9;supply_node;2165.00;9.70;287.00;5.12;0
9;supply_node;2134.00;11.85;285.00;1.77;0
9;supply_node;2183.00;9.70;284.00;4.71;0
9;supply_node;2147.00;9.95;275.00;1.01;0
9;supply_node;2174.00;9.73;270.00;3.95;0
9;naval_base;2195.15;9.60;294.28;1.43;11438
9;naval_base;2183.00;9.95;270.00;-4.49;10326
9;naval_base;2197.00;9.70;313.00;-4.33;11438
9;naval_base;2186.00;9.50;278.00;1.37;11438
9;bunker;2163.00;9.73;272.00;3.08;0
9;bunker;2136.00;10.50;281.00;0.92;0
9;bunker;2192.00;9.70;308.00;1.02;0
9;bunker;2156.00;9.70;294.00;5.15;0
9;bunker;2173.00;10.28;298.00;2.98;0
9;bunker;2156.00;10.98;320.00;4.54;0
9;bunker;2192.00;9.70;296.00;0.92;0
9;bunker;2170.00;10.20;299.00;3.59;0
9;bunker;2185.00;10.80;306.00;1.43;0
9;bunker;2144.00;10.20;275.00;1.53;0
9;bunker;2173.00;9.95;277.00;5.65;0
9;bunker;2180.00;9.80;286.00;2.04;0
9;bunker;2169.00;10.90;332.00;4.70;0
9;bunker;2161.00;9.70;291.00;6.26;0
9;bunker;2150.00;10.55;342.00;4.10;0
9;coastal_bunker;2183.00;9.62;269.00;-4.49;0
9;coastal_bunker;2201.00;9.50;300.00;1.43;0
9;coastal_bunker;2187.00;9.50;280.00;1.37;0
9;coastal_bunker;2198.00;9.70;307.00;-4.33;0
9;dockyard;2187.91;10.30;282.58;-4.49;0
9;radar_station;2164.00;9.70;303.00;3.91;0
10;arms_factory;2060.00;9.70;235.00;4.91;0
10;arms_factory;2062.13;9.70;241.29;0.18;0
10;arms_factory;2057.69;9.70;238.76;2.85;0
10;arms_factory;2053.13;9.70;240.51;0.69;0
10;arms_factory;2048.57;9.70;244.37;1.90;0
10;arms_factory;2056.22;9.70;235.71;4.91;0
10;industrial_complex;2054.67;9.80;243.28;1.29;0
10;industrial_complex;2061.00;9.70;246.00;3.96;0
10;industrial_complex;2051.49;9.70;244.41;0.34;0
10;industrial_complex;2069.77;9.70;240.45;3.36;0
10;industrial_complex;2066.73;9.70;241.98;4.57;0
10;industrial_complex;2050.49;9.70;238.83;2.41;0
